Date,Cost (USD),Cost (Bitcoin)
2013-06-23 15:00:00,1296.27,12.0
2013-06-30 15:00:00,1235.0,13.0
2013-07-07 15:00:00,1223.11,18.0
2013-07-14 15:00:00,1284.7,13.0
2013-07-21 15:00:00,1296.4,14.0
2013-07-28 15:00:00,1333.7,14.0
2013-08-04 15:00:00,1313.01,12.0
2013-08-11 15:00:00,1314.9,13.0
2013-08-18 15:00:00,1376.58,14.0
2013-08-25 15:00:00,1397.05,13.0
2013-09-01 15:00:00,1396.29,11.0
2013-09-08 15:00:00,1391.15,12.0
2013-09-15 15:00:00,1327.45,10.0
2013-09-22 15:00:00,1325.85,11.0
2013-09-29 15:00:00,1336.3,11.0
2013-10-06 15:00:00,1311.09,11.0
2013-10-13 15:00:00,1272.29,10.0
2013-10-20 15:00:00,1316.4,8.0
2013-10-27 15:00:00,1352.24,8.0
2013-11-03 15:00:00,1315.71,6.0
2013-11-10 15:00:00,1288.64,4.0
2013-11-17 15:00:00,1290.19,3.0
2013-11-24 15:00:00,1242.81,2.0
2013-12-01 15:00:00,1251.9,1.0
2013-12-08 15:00:00,1230.28,1.0
2013-12-15 15:00:00,1238.65,1.0
2013-12-22 15:00:00,1203.03,2.0
2013-12-29 15:00:00,1213.24,2.0
2014-01-05 15:00:00,1238.1,2.0
2014-01-12 15:00:00,1248.59,1.0
2014-01-19 15:00:00,1254.47,1.0
2014-01-26 15:00:00,1269.26,2.0
2014-02-02 15:00:00,1244.85,2.0
2014-02-09 15:00:00,1267.2,2.0
2014-02-16 15:00:00,1318.57,2.0
2014-02-23 15:00:00,1325.3,2.0
2014-03-02 15:00:00,1328.1,2.0
2014-03-09 15:00:00,1339.64,2.0
2014-03-16 15:00:00,1382.85,2.0
2014-03-23 15:00:00,1333.82,2.0
2014-03-30 15:00:00,1295.09,2.0
2014-04-06 15:00:00,1303.07,3.0
2014-04-13 15:00:00,1318.6,3.0
2014-04-20 15:00:00,1295.2,3.0
2014-04-27 15:00:00,1304.0,3.0
2014-05-04 15:00:00,1299.88,3.0
2014-05-11 15:00:00,1289.11,3.0
2014-05-18 15:00:00,1293.0,3.0
2014-05-25 15:00:00,1292.7,2.0
2014-06-01 15:00:00,1251.8,2.0
2014-06-08 15:00:00,1252.8,2.0
2014-06-15 15:00:00,1276.4,2.0
2014-06-22 15:00:00,1315.2,2.0
2014-06-29 15:00:00,1315.6,2.0
2014-07-06 15:00:00,1321.0,2.0
2014-07-13 15:00:00,1339.5,2.0
2014-07-20 15:00:00,1311.4,2.0
2014-07-27 15:00:00,1308.8,2.0
2014-08-03 15:00:00,1294.7,2.0
2014-08-10 15:00:00,1309.6,2.0
2014-08-17 15:00:00,1305.0,3.0
2014-08-24 15:00:00,1281.3,3.0
2014-08-31 15:00:00,1287.7,3.0
2014-09-07 15:00:00,1268.9,3.0
2014-09-14 15:00:00,1228.8,3.0
2014-09-21 15:00:00,1216.7,3.0
2014-09-28 15:00:00,1219.9,3.0
2014-10-05 15:00:00,1191.2,3.0
2014-10-12 15:00:00,1223.5,3.0
2014-10-19 15:00:00,1238.7,3.0
2014-10-26 15:00:00,1231.5,3.0
2014-11-02 15:00:00,1173.4,4.0
2014-11-09 15:00:00,1179.0,3.0
2014-11-16 15:00:00,1189.0,3.0
2014-11-23 15:00:00,1202.6,3.0
2014-11-30 15:00:00,1169.0,3.0
2014-12-07 15:00:00,1193.6,3.0
2014-12-14 15:00:00,1222.3,3.0
2014-12-21 15:00:00,1194.7,4.0
2014-12-28 15:00:00,1196.3,4.0
2015-01-04 15:00:00,1190.3,4.0
2015-01-11 15:00:00,1223.9,4.0
2015-01-18 15:00:00,1280.8,6.0
2015-01-25 15:00:00,1294.6,5.0
2015-02-01 15:00:00,1283.6,6.0
2015-02-08 15:00:00,1233.8,5.0
2015-02-15 15:00:00,1228.4,5.0
2015-02-22 15:00:00,1204.4,5.0
2015-03-01 15:00:00,1214.2,5.0
2015-03-08 15:00:00,1169.2,4.0
2015-03-15 15:00:00,1159.1,4.0
2015-03-22 15:00:00,1182.9,5.0
2015-03-29 15:00:00,1198.9,5.0
2015-04-05 15:00:00,1202.5,5.0
2015-04-12 15:00:00,1207.8,5.0
2015-04-19 15:00:00,1204.2,5.0
2015-04-26 15:00:00,1180.9,5.0
2015-05-03 15:00:00,1178.2,5.0
2015-05-10 15:00:00,1188.0,5.0
2015-05-17 15:00:00,1224.0,5.0
2015-05-24 15:00:00,1206.4,5.0
2015-05-31 15:00:00,1190.5,5.0
2015-06-07 15:00:00,1172.8,5.0
2015-06-14 15:00:00,1181.8,5.0
2015-06-21 15:00:00,1200.8,5.0
2015-06-28 15:00:00,1174.2,5.0
2015-07-05 15:00:00,1168.8,4.0
2015-07-12 15:00:00,1164.0,4.0
2015-07-19 15:00:00,1134.0,4.0
2015-07-26 15:00:00,1100.4,4.0
2015-08-02 15:00:00,1095.4,4.0
2015-08-09 15:00:00,1094.3,4.0
2015-08-16 15:00:00,1114.3,4.0
2015-08-23 15:00:00,1161.1,5.0
2015-08-30 15:00:00,1134.0,5.0
2015-09-06 15:00:00,1122.5,5.0
2015-09-13 15:00:00,1108.4,5.0
2015-09-20 15:00:00,1139.22,5.0
2015-09-27 15:00:00,1146.8,5.0
2015-10-04 15:00:00,1138.9,5.0
2015-10-11 15:00:00,1156.9,5.0
2015-10-18 15:00:00,1178.2,4.0
2015-10-25 15:00:00,1164.5,4.0
2015-11-01 15:00:00,1142.2,4.0
2015-11-08 15:00:00,1089.9,3.0
2015-11-15 15:00:00,1084.4,3.0
2015-11-22 15:00:00,1077.7,3.0
2015-11-29 15:00:00,1057.1,3.0
2015-12-06 15:00:00,1086.8,3.0
2015-12-13 15:00:00,1074.7,2.0
2015-12-20 15:00:00,1066.6,2.0
2015-12-27 15:00:00,1076.8,3.0
2016-01-03 15:00:00,1061.5,2.0
2016-01-10 15:00:00,1105.1,2.0
2016-01-17 15:00:00,1089.3,3.0
2016-01-24 15:00:00,1098.5,3.0
2016-01-31 15:00:00,1118.3,3.0
2016-02-07 15:00:00,1174.0,3.0
2016-02-14 15:00:00,1238.4,3.0
2016-02-21 15:00:00,1226.5,3.0
2016-02-28 15:00:00,1222.3,3.0
2016-03-06 15:00:00,1259.6,3.0
2016-03-13 15:00:00,1250.6,3.0
2016-03-20 15:00:00,1255.5,3.0
2016-03-27 15:00:00,1216.7,3.0
2016-04-03 15:00:00,1222.4,3.0
2016-04-10 15:00:00,1238.9,3.0
2016-04-17 15:00:00,1234.6,3.0
2016-04-24 15:00:00,1232.7,3.0
2016-05-01 15:00:00,1292.9,3.0
2016-05-08 15:00:00,1288.2,3.0
2016-05-15 15:00:00,1273.3,3.0
2016-05-22 15:00:00,1252.4,3.0
2016-05-29 15:00:00,1213.3,2.0
2016-06-05 15:00:00,1244.0,2.0
2016-06-12 15:00:00,1273.8,2.0
2016-06-19 15:00:00,1298.6,2.0
2016-06-26 15:00:00,1316.1,2.0
2016-07-03 15:00:00,1342.4,2.0
2016-07-10 15:00:00,1365.9,2.0
2016-07-17 15:00:00,1337.6,2.0
2016-07-24 15:00:00,1323.1,2.0
2016-07-31 15:00:00,1351.4,2.0
2016-08-07 15:00:00,1336.4,2.0
2016-08-14 15:00:00,1336.7,2.0
2016-08-21 15:00:00,1342.1,2.0
2016-08-28 15:00:00,1321.5,2.0
2016-09-04 15:00:00,1325.8,2.0
2016-09-11 15:00:00,1328.8,2.0
2016-09-18 15:00:00,1311.0,2.0
2016-09-25 15:00:00,1337.6,2.0
2016-10-02 15:00:00,1316.4,2.0
2016-10-09 15:00:00,1258.1,2.0
2016-10-16 15:00:00,1251.0,2.0
2016-10-23 15:00:00,1266.2,2.0
2016-10-30 15:00:00,1275.2,2.0
2016-11-06 15:00:00,1304.5,2.0
2016-11-13 15:00:00,1228.1,2.0
2016-11-20 15:00:00,1207.9,2.0
2016-11-27 15:00:00,1184.1,2.0
2016-12-04 15:00:00,1177.6,2.0
2016-12-11 15:00:00,1160.1,2.0
2016-12-18 15:00:00,1135.1,1.0
2016-12-25 15:00:00,1134.0,1.0
2017-01-01 15:00:00,1151.4,1.0
2017-01-08 15:00:00,1172.7,1.0
2017-01-15 15:00:00,1197.4,1.0
2017-01-22 15:00:00,1210.5,1.0
2017-01-29 15:00:00,1191.8,1.0
2017-02-05 15:00:00,1220.0,1.0
2017-02-12 15:00:00,1233.4,1.0
2017-02-19 15:00:00,1235.1,1.0
2017-02-26 15:00:00,1257.4,1.0
2017-03-05 15:00:00,1234.8,1.0
2017-03-12 15:00:00,1205.0,1.0
2017-03-19 15:00:00,1229.3,1.0
2017-03-26 15:00:00,1243.4,1.0
2017-04-02 15:00:00,1249.7,1.0
2017-04-09 15:00:00,1254.3,1.0
2017-04-16 15:00:00,1288.3,1.0
2017-04-23 15:00:00,1284.4,1.0
2017-04-30 15:00:00,1268.2,1.0
2017-05-07 15:00:00,1227.74,1.0
2017-05-14 15:00:00,1228.83,1.0
2017-05-21 15:00:00,1255.55,1.0
2017-05-28 15:00:00,1267.05,1.0
2017-06-04 15:00:00,1279.98,1.0
2017-06-11 15:00:00,1266.4,0.0
2017-06-18 15:00:00,1253.63,1.0
2017-06-25 15:00:00,1256.9,0.0
2017-07-02 15:00:00,1241.6,1.0
2017-07-09 15:00:00,1212.9,0.0
2017-07-16 15:00:00,1228.98,1.0
2017-07-23 15:00:00,1254.9,0.0
2017-07-30 15:00:00,1269.25,0.0
2017-08-06 15:00:00,1258.6,0.0
2017-08-13 15:00:00,1289.21,0.0
2017-08-20 15:00:00,1284.5,0.0
2017-08-27 15:00:00,1291.16,0.0
2017-09-03 15:00:00,1324.97,0.0
2017-09-10 15:00:00,1346.71,0.0
2017-09-17 15:00:00,1319.63,0.0
2017-09-24 15:00:00,1297.38,0.0
2017-10-01 15:00:00,1279.45,0.0
2017-10-08 15:00:00,1274.68,0.0
2017-10-15 15:00:00,1304.88,0.0
2017-10-22 15:00:00,1280.73,0.0
2017-10-29 15:00:00,1273.35,0.0
2017-11-05 15:00:00,1269.85,0.0
2017-11-12 15:00:00,1276.14,0.0
2017-11-19 15:00:00,1294.37,0.0
2017-11-26 15:00:00,1288.23,0.0
2017-12-03 15:00:00,1280.26,0.0
2017-12-10 15:00:00,1248.15,0.0
2017-12-17 15:00:00,1255.26,0.0
2017-12-24 15:00:00,1275.01,0.0
2017-12-31 15:00:00,1302.55,0.0
2018-01-07 15:00:00,1320.21,0.0
2018-01-14 15:00:00,1338.41,0.0
2018-01-21 15:00:00,1331.8,0.0
2018-01-28 15:00:00,1350.15,0.0
2018-02-04 15:00:00,1332.98,0.0
2018-02-11 15:00:00,1316.65,0.0
2018-02-18 15:00:00,1347.85,0.0
2018-02-25 15:00:00,1328.94,0.0
2018-03-04 15:00:00,1322.21,0.0
2018-03-11 15:00:00,1323.71,0.0
2018-03-18 15:00:00,1314.0,0.0
2018-03-25 15:00:00,1347.22,0.0
2018-04-01 15:00:00,1325.0,0.0
2018-04-08 15:00:00,1333.2,0.0
2018-04-15 15:00:00,1345.46,0.0
2018-04-22 15:00:00,1335.13,0.0
2018-04-29 15:00:00,1322.8,0.0
2018-05-06 15:00:00,1315.05,0.0
2018-05-13 15:00:00,1318.22,0.0
2018-05-20 15:00:00,1292.5,0.0
2018-05-27 15:00:00,1301.61,0.0
2018-06-03 15:00:00,1293.15,0.0
2018-06-10 15:00:00,1298.75,0.0
2018-06-17 15:00:00,1279.84,0.0
2018-06-24 15:00:00,1269.28,0.0
2018-07-01 15:00:00,1253.0,0.0
2018-07-08 15:00:00,1254.99,0.0
2018-07-15 15:00:00,1241.52,0.0
2018-07-22 15:00:00,1231.77,0.0
2018-07-29 15:00:00,1223.38,0.0
2018-08-05 15:00:00,1213.43,0.0
2018-08-12 15:00:00,1211.3,0.0
2018-08-19 15:00:00,1184.77,0.0
2018-08-26 15:00:00,1205.97,0.0
2018-09-02 15:00:00,1201.09,0.0
2018-09-09 15:00:00,1195.86,0.0
2018-09-16 15:00:00,1193.71,0.0
2018-09-23 15:00:00,1199.55,0.0
2018-09-30 15:00:00,1192.09,0.0
2018-10-07 15:00:00,1202.86,0.0
2018-10-14 15:00:00,1217.93,0.0
2018-10-21 15:00:00,1226.32,0.0
2018-10-28 15:00:00,1233.59,0.0
2018-11-04 15:00:00,1232.89,0.0
2018-11-11 15:00:00,1209.6,0.0
2018-11-18 15:00:00,1221.45,0.0
2018-11-25 15:00:00,1223.19,0.0
2018-12-02 15:00:00,1221.97,0.0
2018-12-09 15:00:00,1248.16,0.0
2018-12-16 15:00:00,1238.21,0.0
2018-12-23 15:00:00,1256.01,0.0
2018-12-30 15:00:00,1280.75,0.0
2019-01-06 15:00:00,1284.92,0.0
2019-01-13 15:00:00,1288.0,0.0
2019-01-20 15:00:00,1281.45,0.0
2019-01-27 15:00:00,1303.22,0.0
2019-02-03 15:00:00,1318.0,0.0
2019-02-10 15:00:00,1314.07,0.0
2019-02-17 15:00:00,1321.41,0.0
2019-02-24 15:00:00,1327.8,0.0
2019-03-03 15:00:00,1293.57,0.0
2019-03-10 15:00:00,1298.4,0.0
2019-03-17 15:00:00,1301.38,0.0
2019-03-24 15:00:00,1313.38,0.0
2019-03-31 15:00:00,1292.15,0.0
2019-04-07 15:00:00,1291.7,0.0
2019-04-14 15:00:00,1290.4,0.0
2019-04-21 15:00:00,1275.4,0.0
2019-04-28 15:00:00,1286.25,0.0
2019-05-05 15:00:00,1279.19,0.0
2019-05-12 15:00:00,1286.0,0.0
2019-05-19 15:00:00,1277.55,0.0
2019-05-26 15:00:00,1284.9,0.0
2019-06-02 15:00:00,1305.65,0.0
2019-06-09 15:00:00,1340.7,0.0
2019-06-16 15:00:00,1341.58,0.0
2019-06-23 15:00:00,1399.05,0.0
2019-06-30 15:00:00,1409.5,0.0
2019-07-07 15:00:00,1399.95,0.0
2019-07-14 15:00:00,1415.75,0.0
2019-07-21 15:00:00,1425.3,0.0
2019-07-28 15:00:00,1418.7,0.0
2019-08-04 15:00:00,1440.71,0.0
2019-08-11 15:00:00,1497.24,0.0
2019-08-18 15:00:00,1514.15,0.0
2019-08-25 15:00:00,1526.85,0.0
2019-09-01 15:00:00,1520.25,0.0
2019-09-08 15:00:00,1506.95,0.0
2019-09-15 15:00:00,1488.7,0.0
2019-09-22 15:00:00,1517.15,0.0
2019-09-29 15:00:00,1496.95,0.0
2019-10-06 15:00:00,1504.6,0.0
2019-10-13 15:00:00,1489.85,0.0
2019-10-20 15:00:00,1490.1,0.0
2019-10-27 15:00:00,1504.73,0.0
2019-11-03 15:00:00,1513.95,0.0
2019-11-10 15:00:00,1458.66,0.0
2019-11-17 15:00:00,1467.37,0.0
2019-11-24 15:00:00,1462.29,0.0
2019-12-01 15:00:00,1466.48,0.0
2019-12-08 15:00:00,1459.76,0.0
2019-12-15 15:00:00,1475.81,0.0
2019-12-22 15:00:00,1478.2,0.0
2019-12-29 15:00:00,1510.67,0.0
2020-01-05 15:00:00,1551.65,0.0
2020-01-12 15:00:00,1562.29,0.0
2020-01-19 15:00:00,1556.59,0.0
2020-01-26 15:00:00,1570.65,0.0
2020-02-02 15:00:00,1590.2,0.0
2020-02-09 15:00:00,1570.29,0.0
2020-02-16 15:00:00,1584.7,0.0
2020-02-23 15:00:00,1643.7,0.0
2020-03-01 15:00:00,1585.13,0.0
2020-03-08 15:00:00,1674.24,0.0
2020-03-15 15:00:00,1529.7,0.0
2020-03-22 15:00:00,1498.25,0.0
2020-03-29 15:00:00,1623.5,0.0
2020-04-05 15:00:00,1618.45,0.0
2020-04-12 15:00:00,1689.9,0.0
2020-04-19 15:00:00,1702.0,0.0
2020-04-26 15:00:00,1729.43,0.0
2020-05-03 15:00:00,1687.1,0.0
2020-05-10 15:00:00,1702.65,0.0
2020-05-17 15:00:00,1743.0,0.0
2020-05-24 15:00:00,1734.44,0.0
2020-05-31 15:00:00,1729.77,0.0
2020-06-07 15:00:00,1685.84,0.0
2020-06-14 15:00:00,1730.8,0.0
2020-06-21 15:00:00,1743.62,0.0
2020-06-28 15:00:00,1771.47,0.0
2020-07-05 15:00:00,1775.05,0.0
2020-07-12 15:00:00,1798.9,0.0
2020-07-19 15:00:00,1810.07,0.0
2020-07-26 15:00:00,1901.46,0.0
2020-08-02 15:00:00,1975.4,0.0
2020-08-09 15:00:00,2035.03,0.0
2020-08-16 15:00:00,1944.49,0.0
2020-08-23 15:00:00,1940.43,0.0
2020-08-30 15:00:00,1965.18,0.0
2020-09-06 15:00:00,1933.78,0.0
2020-09-13 15:00:00,1940.48,0.0
2020-09-20 15:00:00,1950.79,0.0
2020-09-27 15:00:00,1861.53,0.0
2020-10-04 15:00:00,1899.48,0.0
2020-10-11 15:00:00,1930.25,0.0
2020-10-18 15:00:00,1899.35,0.0
2020-10-25 15:00:00,1902.2,0.0
2020-11-01 15:00:00,1879.12,0.0
2020-11-08 15:00:00,1951.23,0.0
2020-11-15 15:00:00,1889.55,0.0
2020-11-22 15:00:00,1871.01,0.0
2020-11-29 15:00:00,1787.05,0.0
2020-12-06 15:00:00,1838.73,0.0
2020-12-13 15:00:00,1839.79,0.0
2020-12-20 15:00:00,1881.22,0.0
2020-12-27 15:00:00,1879.66,0.0
2021-01-03 15:00:00,1898.5,0.0
2021-01-10 15:00:00,1849.25,0.0
2021-01-17 15:00:00,1828.7,0.0
2021-01-24 15:00:00,1855.91,0.0
2021-01-31 15:00:00,1847.61,0.0
2021-02-07 15:00:00,1814.48,0.0
2021-02-14 15:00:00,1824.01,0.0
2021-02-21 15:00:00,1784.2,0.0
2021-02-28 15:00:00,1734.18,0.0
2021-03-07 15:00:00,1700.16,0.0
2021-03-14 15:00:00,1727.48,0.0
2021-03-21 15:00:00,1745.04,0.0
2021-03-28 15:00:00,1732.54,0.0
2021-04-04 15:00:00,1730.57,0.0
2021-04-11 15:00:00,1744.13,0.0
2021-04-18 15:00:00,1776.39,0.0
2021-04-25 15:00:00,1777.11,0.0
2021-05-02 15:00:00,1769.13,0.0
2021-05-09 15:00:00,1831.02,0.0
2021-05-16 15:00:00,1843.27,0.0
2021-05-23 15:00:00,1881.43,0.0
2021-05-30 15:00:00,1903.44,0.0
2021-06-06 15:00:00,1890.96,0.0
2021-06-13 15:00:00,1877.42,0.0
2021-06-20 15:00:00,1764.35,0.0
2021-06-27 15:00:00,1781.54,0.0
2021-07-04 15:00:00,1787.33,0.0
2021-07-11 15:00:00,1808.3,0.0
2021-07-18 15:00:00,1812.13,0.0
2021-07-25 15:00:00,1802.12,0.0
2021-08-01 15:00:00,1814.05,0.0
2021-08-08 15:00:00,1762.77,0.0
2021-08-15 15:00:00,1779.75,0.0
2021-08-22 15:00:00,1781.14,0.0
2021-08-29 15:00:00,1817.22,0.0
2021-09-05 15:00:00,1827.67,0.0
2021-09-12 15:00:00,1787.7,0.0
2021-09-19 15:00:00,1755.11,0.0
2021-09-26 15:00:00,1750.48,0.0
2021-10-03 15:00:00,1760.93,0.0
2021-10-10 15:00:00,1757.53,0.0
2021-10-17 15:00:00,1767.54,0.0
2021-10-24 15:00:00,1792.61,0.0
2021-10-31 15:00:00,1783.4,0.0
2021-11-07 15:00:00,1818.07,0.0
2021-11-14 15:00:00,1864.95,0.0
2021-11-21 15:00:00,1845.75,0.0
2021-11-28 15:00:00,1792.01,0.0
2021-12-05 15:00:00,1783.3,0.0
2021-12-12 15:00:00,1782.9,0.0
2021-12-19 15:00:00,1797.95,0.0
2021-12-26 15:00:00,1808.85,0.0
2022-01-02 15:00:00,1829.55,0.0
2022-01-09 15:00:00,1796.96,0.0
2022-01-16 15:00:00,1817.95,0.0
2022-01-23 15:00:00,1835.27,0.0
2022-01-30 15:00:00,1791.9,0.0
2022-02-06 15:00:00,1807.81,0.0
2022-02-13 15:00:00,1858.56,0.0
2022-02-20 15:00:00,1898.44,0.0
2022-02-27 15:00:00,1889.38,0.0
2022-03-06 15:00:00,1970.7,0.0
2022-03-13 15:00:00,1988.52,0.0
2022-03-20 15:00:00,1921.82,0.0
2022-03-27 15:00:00,1958.26,0.0
2022-04-03 15:00:00,1925.32,0.0
2022-04-10 15:00:00,1947.72,0.0
2022-04-17 15:00:00,1973.75,0.0
2022-04-24 15:00:00,1931.45,0.0
2022-05-01 15:00:00,1896.52,0.0
2022-05-08 15:00:00,1883.95,0.0
2022-05-15 15:00:00,1811.83,0.0
2022-05-22 15:00:00,1846.53,0.0
2022-05-29 15:00:00,1853.65,0.0
2022-06-05 15:00:00,1851.15,0.0
2022-06-12 15:00:00,1871.67,0.0
2022-06-19 15:00:00,1839.5,0.0
2022-06-26 15:00:00,1826.95,0.0
2022-07-03 15:00:00,1811.3,0.0
2022-07-10 15:00:00,1742.45,0.0
2022-07-17 15:00:00,1708.1,0.0
2022-07-24 15:00:00,1727.65,0.0
2022-07-31 15:00:00,1766.2,0.0
2022-08-07 15:00:00,1775.25,0.0
2022-08-14 15:00:00,1802.35,0.0
2022-08-21 15:00:00,1747.17,0.0
2022-08-28 15:00:00,1737.9,0.0
2022-09-04 15:00:00,1712.17,0.0
2022-09-11 15:00:00,1716.77,0.0
2022-09-18 15:00:00,1675.03,0.0
2022-09-25 15:00:00,1644.0,0.0
2022-10-02 15:00:00,1660.7,0.0
2022-10-09 15:00:00,1694.88,0.0
2022-10-16 15:00:00,1644.38,0.0
2022-10-23 15:00:00,1657.83,0.0
2022-10-30 15:00:00,1644.75,0.0
2022-11-06 15:00:00,1681.5,0.0
2022-11-13 15:00:00,1771.65,0.0
2022-11-20 15:00:00,1750.8,0.0
2022-11-27 15:00:00,1756.33,0.0
2022-12-04 15:00:00,1797.85,0.0
2022-12-11 15:00:00,1797.46,0.0
2022-12-18 15:00:00,1793.35,0.0
2022-12-25 15:00:00,1798.5,0.0
2023-01-01 15:00:00,1823.85,0.0
2023-01-08 15:00:00,1865.96,0.0
2023-01-15 15:00:00,1920.36,0.0
2023-01-22 15:00:00,1926.25,0.0
2023-01-29 15:00:00,1927.92,0.0
2023-02-05 15:00:00,1865.23,0.0
2023-02-12 15:00:00,1865.6,0.0
2023-02-19 15:00:00,1842.74,0.0
2023-02-26 15:00:00,1811.1,0.0
2023-03-05 15:00:00,1855.42,0.0
2023-03-12 15:00:00,1867.33,0.0
2023-03-19 15:00:00,1989.08,0.0
2023-03-26 15:00:00,1978.35,0.0
2023-04-02 15:00:00,1969.17,0.0
2023-04-09 15:00:00,2007.92,0.0
2023-04-16 15:00:00,2004.25,0.0
2023-04-23 15:00:00,1983.1,0.0
2023-04-30 15:00:00,1990.05,0.0
2023-05-07 15:00:00,2016.75,0.0
2023-05-14 15:00:00,2010.78,0.0
2023-05-21 15:00:00,1977.83,0.0
2023-05-28 15:00:00,1946.45,0.0
2023-06-04 15:00:00,1947.95,0.0
2023-06-11 15:00:00,1961.1,0.0
2023-06-18 15:00:00,1957.88,0.0
2023-06-25 15:00:00,1920.73,0.0
2023-07-02 15:00:00,1919.9,0.0
2023-07-09 15:00:00,1924.9,0.0
2023-07-16 15:00:00,1955.13,0.0
2023-07-23 15:00:00,1961.85,0.0
2023-07-30 15:00:00,1959.4,0.0
2023-08-06 15:00:00,1942.98,0.0
2023-08-13 15:00:00,1913.8,0.0
2023-08-20 15:00:00,1889.48,0.0
2023-08-27 15:00:00,1915.4,0.0
2023-09-03 15:00:00,1939.7,0.0
2023-09-10 15:00:00,1918.85,0.0
2023-09-17 15:00:00,1923.85,0.0
2023-09-24 15:00:00,1925.23,0.0
2023-10-01 15:00:00,1848.68,0.0
2023-10-08 15:00:00,1833.08,0.0
2023-10-15 15:00:00,1932.91,0.0
2023-10-22 15:00:00,1981.3,0.0
2023-10-29 15:00:00,2006.45,0.0
2023-11-05 15:00:00,1992.6,0.0
2023-11-12 15:00:00,1937.89,0.0
2023-11-19 15:00:00,1980.77,0.0
2023-11-26 15:00:00,2002.4,0.0
2023-12-03 15:00:00,2072.2,0.0
2023-12-10 15:00:00,2004.6,0.0
2023-12-17 15:00:00,2019.67,0.0
2023-12-24 15:00:00,2053.1,0.0
2023-12-31 15:00:00,2063.06,0.0
2024-01-07 15:00:00,2045.75,0.0
2024-01-14 15:00:00,2049.14,0.0
2024-01-21 15:00:00,2029.47,0.0
2024-01-28 15:00:00,2018.5,0.0
2024-02-04 15:00:00,2039.72,0.0
2024-02-11 15:00:00,2024.33,0.0
2024-02-18 15:00:00,2013.59,0.0
2024-02-25 15:00:00,2035.57,0.0
2024-03-03 15:00:00,2083.18,0.0
2024-03-10 15:00:00,2179.02,0.0
2024-03-17 15:00:00,2155.91,0.0
2024-03-24 15:00:00,2165.15,0.0
2024-03-31 15:00:00,2233.16,0.0
2024-04-07 15:00:00,2329.83,0.0
2024-04-14 15:00:00,2344.11,0.0
2024-04-21 15:00:00,2392.0,0.0
2024-04-28 15:00:00,2338.08,0.0
2024-05-05 15:00:00,2302.0,0.0
2024-05-12 15:00:00,2360.44,0.0
2024-05-19 15:00:00,2414.65,0.0
2024-05-26 15:00:00,2333.83,0.0
2024-05-26 15:30:00,2333.83,0.0
