Date,Cost (USD),Cost (Bitcoin)
2023-11-12 15:00:00,1937.89,0.0521
2023-11-13 15:00:00,1933.24,0.0525
2023-11-14 15:00:00,1967.97,0.0537
2023-11-15 15:00:00,1957.78,0.0542
2023-11-16 15:00:00,1979.36,0.0539
2023-11-17 15:00:00,1980.29,0.055
2023-11-18 15:00:00,1980.77,0.0542
2023-11-19 15:00:00,1980.77,0.0543
2023-11-20 15:00:00,1970.3,0.0526
2023-11-21 15:00:00,2006.19,0.0547
2023-11-22 15:00:00,2002.11,0.055
2023-11-23 15:00:00,1994.41,0.0536
2023-11-24 15:00:00,2001.8,0.0529
2023-11-25 15:00:00,2002.4,0.0531
2023-11-26 15:00:00,2002.4,0.0536
2023-11-27 15:00:00,2011.99,0.0547
2023-11-28 15:00:00,2026.36,0.0542
2023-11-29 15:00:00,2044.73,0.054
2023-11-30 15:00:00,2036.6,0.0541
2023-12-01 15:00:00,2042.42,0.0533
2023-12-02 15:00:00,2072.2,0.0534
2023-12-03 15:00:00,2072.2,0.0524
2023-12-04 15:00:00,2049.54,0.0492
2023-12-05 15:00:00,2016.63,0.0478
2023-12-06 15:00:00,2026.27,0.046
2023-12-07 15:00:00,2025.74,0.0466
2023-12-08 15:00:00,2008.57,0.0457
2023-12-09 15:00:00,2004.6,0.0456
2023-12-10 15:00:00,2004.6,0.0457
2023-12-11 15:00:00,1987.41,0.0475
2023-12-12 15:00:00,1981.4,0.0478
2023-12-13 15:00:00,1982.1,0.0479
2023-12-14 15:00:00,2042.91,0.0479
2023-12-15 15:00:00,2033.33,0.0482
2023-12-16 15:00:00,2019.67,0.0477
2023-12-17 15:00:00,2019.67,0.0486
2023-12-18 15:00:00,2023.77,0.0487
2023-12-19 15:00:00,2041.39,0.0482
2023-12-20 15:00:00,2038.05,0.0464
2023-12-21 15:00:00,2043.19,0.047
2023-12-22 15:00:00,2069.29,0.0474
2023-12-23 15:00:00,2053.1,0.0469
2023-12-24 15:00:00,2053.1,0.0469
2023-12-25 15:00:00,2052.85,0.047
2023-12-26 15:00:00,2057.17,0.0483
2023-12-27 15:00:00,2070.01,0.0482
2023-12-28 15:00:00,2079.29,0.0487
2023-12-29 15:00:00,2061.93,0.0479
2023-12-30 15:00:00,2063.06,0.0488
2023-12-31 15:00:00,2063.06,0.0485
2024-01-01 15:00:00,2062.51,0.0484
2024-01-02 15:00:00,2068.62,0.0457
2024-01-03 15:00:00,2038.27,0.0483
2024-01-04 15:00:00,2039.89,0.0467
2024-01-05 15:00:00,2046.7,0.047
2024-01-06 15:00:00,2045.75,0.0467
2024-01-07 15:00:00,2045.75,0.0461
2024-01-08 15:00:00,2026.88,0.0452
2024-01-09 15:00:00,2034.54,0.0437
2024-01-10 15:00:00,2027.28,0.0452
2024-01-11 15:00:00,2030.15,0.0417
2024-01-12 15:00:00,2057.05,0.0453
2024-01-13 15:00:00,2049.14,0.0478
2024-01-14 15:00:00,2049.14,0.0479
2024-01-15 15:00:00,2052.48,0.0487
2024-01-16 15:00:00,2038.02,0.0478
2024-01-17 15:00:00,2015.32,0.0474
2024-01-18 15:00:00,2013.14,0.0472
2024-01-19 15:00:00,2029.24,0.0496
2024-01-20 15:00:00,2029.47,0.0489
2024-01-21 15:00:00,2029.47,0.0486
2024-01-22 15:00:00,2023.29,0.0498
2024-01-23 15:00:00,2023.09,0.0523
2024-01-24 15:00:00,2023.71,0.0507
2024-01-25 15:00:00,2024.21,0.0506
2024-01-26 15:00:00,2020.16,0.0486
2024-01-27 15:00:00,2018.5,0.0483
2024-01-28 15:00:00,2018.5,0.0477
2024-01-29 15:00:00,2023.71,0.0483
2024-01-30 15:00:00,2046.51,0.0471
2024-01-31 15:00:00,2052.62,0.0479
2024-02-01 15:00:00,2048.56,0.0481
2024-02-02 15:00:00,2034.38,0.0476
2024-02-03 15:00:00,2039.72,0.0474
2024-02-04 15:00:00,2039.72,0.0476
2024-02-05 15:00:00,2022.66,0.0469
2024-02-06 15:00:00,2031.88,0.0474
2024-02-07 15:00:00,2042.25,0.0475
2024-02-08 15:00:00,2029.29,0.045
2024-02-09 15:00:00,2024.93,0.043
2024-02-10 15:00:00,2024.33,0.0428
2024-02-11 15:00:00,2024.33,0.042
2024-02-12 15:00:00,2016.28,0.0413
2024-02-13 15:00:00,1995.07,0.041
2024-02-14 15:00:00,1986.59,0.0382
2024-02-15 15:00:00,2004.88,0.0381
2024-02-16 15:00:00,1997.71,0.0385
2024-02-17 15:00:00,2013.59,0.0396
2024-02-18 15:00:00,2013.59,0.0388
2024-02-19 15:00:00,2017.47,0.0387
2024-02-20 15:00:00,2027.91,0.039
2024-02-21 15:00:00,2027.68,0.0398
2024-02-22 15:00:00,2024.83,0.0394
2024-02-23 15:00:00,2027.84,0.0397
2024-02-24 15:00:00,2035.57,0.0398
2024-02-25 15:00:00,2035.57,0.0393
2024-02-26 15:00:00,2027.41,0.0392
2024-02-27 15:00:00,2035.46,0.0357
2024-02-28 15:00:00,2031.93,0.0333
2024-02-29 15:00:00,2047.55,0.0325
2024-03-01 15:00:00,2046.51,0.033
2024-03-02 15:00:00,2083.18,0.0337
2024-03-03 15:00:00,2083.18,0.0335
2024-03-04 15:00:00,2101.16,0.0317
2024-03-05 15:00:00,2128.21,0.0309
2024-03-06 15:00:00,2145.99,0.0326
2024-03-07 15:00:00,2154.71,0.0321
2024-03-08 15:00:00,2170.33,0.0317
2024-03-09 15:00:00,2179.02,0.0319
2024-03-10 15:00:00,2179.02,0.0314
2024-03-11 15:00:00,2181.98,0.0302
2024-03-12 15:00:00,2161.89,0.0302
2024-03-13 15:00:00,2169.51,0.03
2024-03-14 15:00:00,2160.85,0.0302
2024-03-15 15:00:00,2164.22,0.0315
2024-03-16 15:00:00,2155.91,0.0316
2024-03-17 15:00:00,2155.91,0.0319
2024-03-18 15:00:00,2157.94,0.0322
2024-03-19 15:00:00,2154.52,0.0343
2024-03-20 15:00:00,2157.27,0.0336
2024-03-21 15:00:00,2177.31,0.0326
2024-03-22 15:00:00,2174.35,0.0347
2024-03-23 15:00:00,2165.15,0.0332
2024-03-24 15:00:00,2165.15,0.033
2024-03-25 15:00:00,2178.34,0.0314
2024-03-26 15:00:00,2180.58,0.031
2024-03-27 15:00:00,2193.95,0.0313
2024-03-28 15:00:00,2214.58,0.031
2024-03-29 15:00:00,2233.16,0.0319
2024-03-30 15:00:00,2233.16,0.0319
2024-03-31 15:00:00,2233.16,0.0316
2024-04-01 15:00:00,2236.22,0.0324
2024-04-02 15:00:00,2259.78,0.0344
2024-04-03 15:00:00,2282.74,0.0342
2024-04-04 15:00:00,2295.35,0.0339
2024-04-05 15:00:00,2319.58,0.034
2024-04-06 15:00:00,2329.83,0.0343
2024-04-07 15:00:00,2329.83,0.0335
2024-04-08 15:00:00,2328.58,0.0325
2024-04-09 15:00:00,2352.54,0.0339
2024-04-10 15:00:00,2346.71,0.0342
2024-04-11 15:00:00,2337.94,0.0336
2024-04-12 15:00:00,2427.03,0.0351
2024-04-13 15:00:00,2344.11,0.0347
2024-04-14 15:00:00,2344.11,0.0367
2024-04-15 15:00:00,2350.84,0.0366
2024-04-16 15:00:00,2381.66,0.0383
2024-04-17 15:00:00,2390.5,0.039
2024-04-18 15:00:00,2381.77,0.0373
2024-04-19 15:00:00,2389.88,0.0371
2024-04-20 15:00:00,2392.0,0.0374
2024-04-21 15:00:00,2392.0,0.0369
2024-04-22 15:00:00,2342.32,0.0354
2024-04-23 15:00:00,2320.72,0.0347
2024-04-24 15:00:00,2330.07,0.0357
2024-04-25 15:00:00,2333.78,0.0369
2024-04-26 15:00:00,2333.94,0.0366
2024-04-27 15:00:00,2338.08,0.0371
2024-04-28 15:00:00,2338.08,0.0368
2024-04-29 15:00:00,2337.78,0.0372
2024-04-30 15:00:00,2296.61,0.0375
2024-05-01 15:00:00,2304.36,0.0401
2024-05-02 15:00:00,2304.29,0.039
2024-05-03 15:00:00,2292.17,0.0372
2024-05-04 15:00:00,2302.0,0.0361
2024-05-05 15:00:00,2302.0,0.0359
2024-05-06 15:00:00,2320.66,0.0367
2024-05-07 15:00:00,2313.01,0.0361
2024-05-08 15:00:00,2316.55,0.037
2024-05-09 15:00:00,2332.55,0.0379
2024-05-10 15:00:00,2361.16,0.0387
2024-05-11 15:00:00,2360.44,0.0388
2024-05-12 15:00:00,2360.44,0.0386
2024-05-13 15:00:00,2343.42,0.0373
2024-05-14 15:00:00,2353.64,0.0381
2024-05-15 15:00:00,2372.02,0.0368
2024-05-16 15:00:00,2372.88,0.0362
2024-05-17 15:00:00,2413.78,0.0361
2024-05-18 15:00:00,2414.65,0.0361
2024-05-19 15:00:00,2414.65,0.0361
2024-05-20 15:00:00,2423.4,0.0362
2024-05-21 15:00:00,2429.66,0.0346
2024-05-22 15:00:00,2387.55,0.0341
2024-05-23 15:00:00,2345.21,0.0346
2024-05-24 15:00:00,2336.78,0.0344
2024-05-25 15:00:00,2333.83,0.0338
2024-05-26 15:00:00,2333.83,0.0337
2024-05-26 15:35:00,2333.83,0.0337
